filepath,label,source_type,frame_index,video_id,frame_count
data/skeletons/accept/accept (2)_frame_000.jpg,accept,red_dot_image,0,accept_accept (2),
data/skeletons/accept/accept (2)_frame_001.jpg,accept,red_dot_image,1,accept_accept (2),
data/skeletons/accept/accept (2)_frame_002.jpg,accept,red_dot_image,2,accept_accept (2),
data/skeletons/accept/accept (2)_frame_003.jpg,accept,red_dot_image,3,accept_accept (2),
data/skeletons/accept/accept (2)_frame_004.jpg,accept,red_dot_image,4,accept_accept (2),
data/skeletons/accept/accept (2)_frame_005.jpg,accept,red_dot_image,5,accept_accept (2),
data/skeletons/accept/accept (2)_frame_006.jpg,accept,red_dot_image,6,accept_accept (2),
data/skeletons/accept/accept (2)_frame_007.jpg,accept,red_dot_image,7,accept_accept (2),
data/skeletons/accept/accept (2)_frame_008.jpg,accept,red_dot_image,8,accept_accept (2),
data/skeletons/accept/accept (2)_frame_009.jpg,accept,red_dot_image,9,accept_accept (2),
data/skeletons/accept/accept (2)_frame_010.jpg,accept,red_dot_image,10,accept_accept (2),
data/skeletons/accept/accept (2)_frame_011.jpg,accept,red_dot_image,11,accept_accept (2),
data/skeletons/accept/accept (2)_frame_012.jpg,accept,red_dot_image,12,accept_accept (2),
data/skeletons/accept/accept (2)_frame_013.jpg,accept,red_dot_image,13,accept_accept (2),
data/skeletons/accept/accept (2)_frame_014.jpg,accept,red_dot_image,14,accept_accept (2),
data/skeletons/accept/accept (2)_frame_015.jpg,accept,red_dot_image,15,accept_accept (2),
data/skeletons/accept/accept (2)_frame_016.jpg,accept,red_dot_image,16,accept_accept (2),
data/landmarks/accept/accept (3).npy,accept,landmark_vector,,accept_accept (3),24
data/skeletons/accept/accept (3)_frame_000.jpg,accept,red_dot_image,0,accept_accept (3),
data/skeletons/accept/accept (3)_frame_001.jpg,accept,red_dot_image,1,accept_accept (3),
data/skeletons/accept/accept (3)_frame_002.jpg,accept,red_dot_image,2,accept_accept (3),
data/skeletons/accept/accept (3)_frame_003.jpg,accept,red_dot_image,3,accept_accept (3),
data/skeletons/accept/accept (3)_frame_004.jpg,accept,red_dot_image,4,accept_accept (3),
data/skeletons/accept/accept (3)_frame_005.jpg,accept,red_dot_image,5,accept_accept (3),
data/skeletons/accept/accept (3)_frame_006.jpg,accept,red_dot_image,6,accept_accept (3),
data/skeletons/accept/accept (3)_frame_007.jpg,accept,red_dot_image,7,accept_accept (3),
data/skeletons/accept/accept (3)_frame_008.jpg,accept,red_dot_image,8,accept_accept (3),
data/skeletons/accept/accept (3)_frame_009.jpg,accept,red_dot_image,9,accept_accept (3),
data/skeletons/accept/accept (3)_frame_010.jpg,accept,red_dot_image,10,accept_accept (3),
data/skeletons/accept/accept (3)_frame_011.jpg,accept,red_dot_image,11,accept_accept (3),
data/skeletons/accept/accept (3)_frame_012.jpg,accept,red_dot_image,12,accept_accept (3),
data/skeletons/accept/accept (3)_frame_013.jpg,accept,red_dot_image,13,accept_accept (3),
data/skeletons/accept/accept (3)_frame_014.jpg,accept,red_dot_image,14,accept_accept (3),
data/skeletons/accept/accept (3)_frame_015.jpg,accept,red_dot_image,15,accept_accept (3),
data/skeletons/accept/accept (3)_frame_016.jpg,accept,red_dot_image,16,accept_accept (3),
data/skeletons/accept/accept (3)_frame_017.jpg,accept,red_dot_image,17,accept_accept (3),
data/skeletons/accept/accept (3)_frame_018.jpg,accept,red_dot_image,18,accept_accept (3),
data/skeletons/accept/accept (3)_frame_019.jpg,accept,red_dot_image,19,accept_accept (3),
data/skeletons/accept/accept (3)_frame_020.jpg,accept,red_dot_image,20,accept_accept (3),
data/skeletons/accept/accept (3)_frame_021.jpg,accept,red_dot_image,21,accept_accept (3),
data/skeletons/accept/accept (3)_frame_022.jpg,accept,red_dot_image,22,accept_accept (3),
data/skeletons/accept/accept (3)_frame_023.jpg,accept,red_dot_image,23,accept_accept (3),
data/landmarks/accept/accept (4).npy,accept,landmark_vector,,accept_accept (4),35
data/skeletons/accept/accept (4)_frame_000.jpg,accept,red_dot_image,0,accept_accept (4),
data/skeletons/accept/accept (4)_frame_001.jpg,accept,red_dot_image,1,accept_accept (4),
data/skeletons/accept/accept (4)_frame_002.jpg,accept,red_dot_image,2,accept_accept (4),
data/skeletons/accept/accept (4)_frame_003.jpg,accept,red_dot_image,3,accept_accept (4),
data/skeletons/accept/accept (4)_frame_004.jpg,accept,red_dot_image,4,accept_accept (4),
data/skeletons/accept/accept (4)_frame_005.jpg,accept,red_dot_image,5,accept_accept (4),
data/skeletons/accept/accept (4)_frame_006.jpg,accept,red_dot_image,6,accept_accept (4),
data/skeletons/accept/accept (4)_frame_007.jpg,accept,red_dot_image,7,accept_accept (4),
data/skeletons/accept/accept (4)_frame_008.jpg,accept,red_dot_image,8,accept_accept (4),
data/skeletons/accept/accept (4)_frame_009.jpg,accept,red_dot_image,9,accept_accept (4),
data/skeletons/accept/accept (4)_frame_010.jpg,accept,red_dot_image,10,accept_accept (4),
data/skeletons/accept/accept (4)_frame_011.jpg,accept,red_dot_image,11,accept_accept (4),
data/skeletons/accept/accept (4)_frame_012.jpg,accept,red_dot_image,12,accept_accept (4),
data/skeletons/accept/accept (4)_frame_013.jpg,accept,red_dot_image,13,accept_accept (4),
data/skeletons/accept/accept (4)_frame_014.jpg,accept,red_dot_image,14,accept_accept (4),
data/skeletons/accept/accept (4)_frame_015.jpg,accept,red_dot_image,15,accept_accept (4),
data/skeletons/accept/accept (4)_frame_016.jpg,accept,red_dot_image,16,accept_accept (4),
data/skeletons/accept/accept (4)_frame_017.jpg,accept,red_dot_image,17,accept_accept (4),
data/skeletons/accept/accept (4)_frame_018.jpg,accept,red_dot_image,18,accept_accept (4),
data/skeletons/accept/accept (4)_frame_019.jpg,accept,red_dot_image,19,accept_accept (4),
data/skeletons/accept/accept (4)_frame_020.jpg,accept,red_dot_image,20,accept_accept (4),
data/skeletons/accept/accept (4)_frame_021.jpg,accept,red_dot_image,21,accept_accept (4),
data/skeletons/accept/accept (4)_frame_022.jpg,accept,red_dot_image,22,accept_accept (4),
data/skeletons/accept/accept (4)_frame_023.jpg,accept,red_dot_image,23,accept_accept (4),
data/skeletons/accept/accept (4)_frame_024.jpg,accept,red_dot_image,24,accept_accept (4),
data/skeletons/accept/accept (4)_frame_025.jpg,accept,red_dot_image,25,accept_accept (4),
data/skeletons/accept/accept (4)_frame_026.jpg,accept,red_dot_image,26,accept_accept (4),
data/skeletons/accept/accept (4)_frame_027.jpg,accept,red_dot_image,27,accept_accept (4),
data/skeletons/accept/accept (4)_frame_028.jpg,accept,red_dot_image,28,accept_accept (4),
data/skeletons/accept/accept (4)_frame_029.jpg,accept,red_dot_image,29,accept_accept (4),
data/skeletons/accept/accept (4)_frame_030.jpg,accept,red_dot_image,30,accept_accept (4),
data/skeletons/accept/accept (4)_frame_031.jpg,accept,red_dot_image,31,accept_accept (4),
data/skeletons/accept/accept (4)_frame_032.jpg,accept,red_dot_image,32,accept_accept (4),
data/skeletons/accept/accept (4)_frame_033.jpg,accept,red_dot_image,33,accept_accept (4),
data/skeletons/accept/accept (4)_frame_034.jpg,accept,red_dot_image,34,accept_accept (4),
data/landmarks/accept/accept (5).npy,accept,landmark_vector,,accept_accept (5),38
data/skeletons/accept/accept (5)_frame_000.jpg,accept,red_dot_image,0,accept_accept (5),
data/skeletons/accept/accept (5)_frame_001.jpg,accept,red_dot_image,1,accept_accept (5),
data/skeletons/accept/accept (5)_frame_002.jpg,accept,red_dot_image,2,accept_accept (5),
data/skeletons/accept/accept (5)_frame_003.jpg,accept,red_dot_image,3,accept_accept (5),
data/skeletons/accept/accept (5)_frame_004.jpg,accept,red_dot_image,4,accept_accept (5),
data/skeletons/accept/accept (5)_frame_005.jpg,accept,red_dot_image,5,accept_accept (5),
data/skeletons/accept/accept (5)_frame_006.jpg,accept,red_dot_image,6,accept_accept (5),
data/skeletons/accept/accept (5)_frame_007.jpg,accept,red_dot_image,7,accept_accept (5),
data/skeletons/accept/accept (5)_frame_008.jpg,accept,red_dot_image,8,accept_accept (5),
data/skeletons/accept/accept (5)_frame_009.jpg,accept,red_dot_image,9,accept_accept (5),
data/skeletons/accept/accept (5)_frame_010.jpg,accept,red_dot_image,10,accept_accept (5),
data/skeletons/accept/accept (5)_frame_011.jpg,accept,red_dot_image,11,accept_accept (5),
data/skeletons/accept/accept (5)_frame_012.jpg,accept,red_dot_image,12,accept_accept (5),
data/skeletons/accept/accept (5)_frame_013.jpg,accept,red_dot_image,13,accept_accept (5),
data/skeletons/accept/accept (5)_frame_014.jpg,accept,red_dot_image,14,accept_accept (5),
data/skeletons/accept/accept (5)_frame_015.jpg,accept,red_dot_image,15,accept_accept (5),
data/skeletons/accept/accept (5)_frame_016.jpg,accept,red_dot_image,16,accept_accept (5),
data/skeletons/accept/accept (5)_frame_017.jpg,accept,red_dot_image,17,accept_accept (5),
data/skeletons/accept/accept (5)_frame_018.jpg,accept,red_dot_image,18,accept_accept (5),
data/skeletons/accept/accept (5)_frame_019.jpg,accept,red_dot_image,19,accept_accept (5),
data/skeletons/accept/accept (5)_frame_020.jpg,accept,red_dot_image,20,accept_accept (5),
data/skeletons/accept/accept (5)_frame_021.jpg,accept,red_dot_image,21,accept_accept (5),
data/skeletons/accept/accept (5)_frame_022.jpg,accept,red_dot_image,22,accept_accept (5),
data/skeletons/accept/accept (5)_frame_023.jpg,accept,red_dot_image,23,accept_accept (5),
data/skeletons/accept/accept (5)_frame_024.jpg,accept,red_dot_image,24,accept_accept (5),
data/skeletons/accept/accept (5)_frame_025.jpg,accept,red_dot_image,25,accept_accept (5),
data/skeletons/accept/accept (5)_frame_026.jpg,accept,red_dot_image,26,accept_accept (5),
data/skeletons/accept/accept (5)_frame_027.jpg,accept,red_dot_image,27,accept_accept (5),
data/skeletons/accept/accept (5)_frame_028.jpg,accept,red_dot_image,28,accept_accept (5),
data/skeletons/accept/accept (5)_frame_029.jpg,accept,red_dot_image,29,accept_accept (5),
data/skeletons/accept/accept (5)_frame_030.jpg,accept,red_dot_image,30,accept_accept (5),
data/skeletons/accept/accept (5)_frame_031.jpg,accept,red_dot_image,31,accept_accept (5),
data/skeletons/accept/accept (5)_frame_032.jpg,accept,red_dot_image,32,accept_accept (5),
data/skeletons/accept/accept (5)_frame_033.jpg,accept,red_dot_image,33,accept_accept (5),
data/skeletons/accept/accept (5)_frame_034.jpg,accept,red_dot_image,34,accept_accept (5),
data/skeletons/accept/accept (5)_frame_035.jpg,accept,red_dot_image,35,accept_accept (5),
data/skeletons/accept/accept (5)_frame_036.jpg,accept,red_dot_image,36,accept_accept (5),
data/skeletons/accept/accept (5)_frame_037.jpg,accept,red_dot_image,37,accept_accept (5),
data/landmarks/accept/accept (6).npy,accept,landmark_vector,,accept_accept (6),28
data/skeletons/accept/accept (6)_frame_000.jpg,accept,red_dot_image,0,accept_accept (6),
data/skeletons/accept/accept (6)_frame_001.jpg,accept,red_dot_image,1,accept_accept (6),
data/skeletons/accept/accept (6)_frame_002.jpg,accept,red_dot_image,2,accept_accept (6),
data/skeletons/accept/accept (6)_frame_003.jpg,accept,red_dot_image,3,accept_accept (6),
data/skeletons/accept/accept (6)_frame_004.jpg,accept,red_dot_image,4,accept_accept (6),
data/skeletons/accept/accept (6)_frame_005.jpg,accept,red_dot_image,5,accept_accept (6),
data/skeletons/accept/accept (6)_frame_006.jpg,accept,red_dot_image,6,accept_accept (6),
data/skeletons/accept/accept (6)_frame_007.jpg,accept,red_dot_image,7,accept_accept (6),
data/skeletons/accept/accept (6)_frame_008.jpg,accept,red_dot_image,8,accept_accept (6),
data/skeletons/accept/accept (6)_frame_009.jpg,accept,red_dot_image,9,accept_accept (6),
data/skeletons/accept/accept (6)_frame_010.jpg,accept,red_dot_image,10,accept_accept (6),
data/skeletons/accept/accept (6)_frame_011.jpg,accept,red_dot_image,11,accept_accept (6),
data/skeletons/accept/accept (6)_frame_012.jpg,accept,red_dot_image,12,accept_accept (6),
data/skeletons/accept/accept (6)_frame_013.jpg,accept,red_dot_image,13,accept_accept (6),
data/skeletons/accept/accept (6)_frame_014.jpg,accept,red_dot_image,14,accept_accept (6),
data/skeletons/accept/accept (6)_frame_015.jpg,accept,red_dot_image,15,accept_accept (6),
data/skeletons/accept/accept (6)_frame_016.jpg,accept,red_dot_image,16,accept_accept (6),
data/skeletons/accept/accept (6)_frame_017.jpg,accept,red_dot_image,17,accept_accept (6),
data/skeletons/accept/accept (6)_frame_018.jpg,accept,red_dot_image,18,accept_accept (6),
data/skeletons/accept/accept (6)_frame_019.jpg,accept,red_dot_image,19,accept_accept (6),
data/skeletons/accept/accept (6)_frame_020.jpg,accept,red_dot_image,20,accept_accept (6),
data/skeletons/accept/accept (6)_frame_021.jpg,accept,red_dot_image,21,accept_accept (6),
data/skeletons/accept/accept (6)_frame_022.jpg,accept,red_dot_image,22,accept_accept (6),
data/skeletons/accept/accept (6)_frame_023.jpg,accept,red_dot_image,23,accept_accept (6),
data/skeletons/accept/accept (6)_frame_024.jpg,accept,red_dot_image,24,accept_accept (6),
data/skeletons/accept/accept (6)_frame_025.jpg,accept,red_dot_image,25,accept_accept (6),
data/skeletons/accept/accept (6)_frame_026.jpg,accept,red_dot_image,26,accept_accept (6),
data/skeletons/accept/accept (6)_frame_027.jpg,accept,red_dot_image,27,accept_accept (6),
data/landmarks/accept/accept (7).npy,accept,landmark_vector,,accept_accept (7),36
data/skeletons/accept/accept (7)_frame_000.jpg,accept,red_dot_image,0,accept_accept (7),
data/skeletons/accept/accept (7)_frame_001.jpg,accept,red_dot_image,1,accept_accept (7),
data/skeletons/accept/accept (7)_frame_002.jpg,accept,red_dot_image,2,accept_accept (7),
data/skeletons/accept/accept (7)_frame_003.jpg,accept,red_dot_image,3,accept_accept (7),
data/skeletons/accept/accept (7)_frame_004.jpg,accept,red_dot_image,4,accept_accept (7),
data/skeletons/accept/accept (7)_frame_005.jpg,accept,red_dot_image,5,accept_accept (7),
data/skeletons/accept/accept (7)_frame_006.jpg,accept,red_dot_image,6,accept_accept (7),
data/skeletons/accept/accept (7)_frame_007.jpg,accept,red_dot_image,7,accept_accept (7),
data/skeletons/accept/accept (7)_frame_008.jpg,accept,red_dot_image,8,accept_accept (7),
data/skeletons/accept/accept (7)_frame_009.jpg,accept,red_dot_image,9,accept_accept (7),
data/skeletons/accept/accept (7)_frame_010.jpg,accept,red_dot_image,10,accept_accept (7),
data/skeletons/accept/accept (7)_frame_011.jpg,accept,red_dot_image,11,accept_accept (7),
data/skeletons/accept/accept (7)_frame_012.jpg,accept,red_dot_image,12,accept_accept (7),
data/skeletons/accept/accept (7)_frame_013.jpg,accept,red_dot_image,13,accept_accept (7),
data/skeletons/accept/accept (7)_frame_014.jpg,accept,red_dot_image,14,accept_accept (7),
data/skeletons/accept/accept (7)_frame_015.jpg,accept,red_dot_image,15,accept_accept (7),
data/skeletons/accept/accept (7)_frame_016.jpg,accept,red_dot_image,16,accept_accept (7),
data/skeletons/accept/accept (7)_frame_017.jpg,accept,red_dot_image,17,accept_accept (7),
data/skeletons/accept/accept (7)_frame_018.jpg,accept,red_dot_image,18,accept_accept (7),
data/skeletons/accept/accept (7)_frame_019.jpg,accept,red_dot_image,19,accept_accept (7),
data/skeletons/accept/accept (7)_frame_020.jpg,accept,red_dot_image,20,accept_accept (7),
data/skeletons/accept/accept (7)_frame_021.jpg,accept,red_dot_image,21,accept_accept (7),
data/skeletons/accept/accept (7)_frame_022.jpg,accept,red_dot_image,22,accept_accept (7),
data/skeletons/accept/accept (7)_frame_023.jpg,accept,red_dot_image,23,accept_accept (7),
data/skeletons/accept/accept (7)_frame_024.jpg,accept,red_dot_image,24,accept_accept (7),
data/skeletons/accept/accept (7)_frame_025.jpg,accept,red_dot_image,25,accept_accept (7),
data/skeletons/accept/accept (7)_frame_026.jpg,accept,red_dot_image,26,accept_accept (7),
data/skeletons/accept/accept (7)_frame_027.jpg,accept,red_dot_image,27,accept_accept (7),
data/skeletons/accept/accept (7)_frame_028.jpg,accept,red_dot_image,28,accept_accept (7),
data/skeletons/accept/accept (7)_frame_029.jpg,accept,red_dot_image,29,accept_accept (7),
data/skeletons/accept/accept (7)_frame_030.jpg,accept,red_dot_image,30,accept_accept (7),
data/skeletons/accept/accept (7)_frame_031.jpg,accept,red_dot_image,31,accept_accept (7),
data/skeletons/accept/accept (7)_frame_032.jpg,accept,red_dot_image,32,accept_accept (7),
data/skeletons/accept/accept (7)_frame_033.jpg,accept,red_dot_image,33,accept_accept (7),
data/skeletons/accept/accept (7)_frame_034.jpg,accept,red_dot_image,34,accept_accept (7),
data/skeletons/accept/accept (7)_frame_035.jpg,accept,red_dot_image,35,accept_accept (7),
